place_id,place_name,review_rating,review_text,review_language,review_time,relative_time_description,author_name
ChIJ0WJYfn-3e0gRejwSSDJ0uYw,Subway,5,"Nay from this store was absolutely amazing,  he treats everyone who comes through the door with the absolute utmost respect,  all food is made cleanly and his customer service is the best I've ever seen anywhere let alone a fast food restaurant.",en,1704791158,2 years ago,Luke Warrington
ChIJ0WJYfn-3e0gRejwSSDJ0uYw,Subway,5,I love this place in the right area The best one yet is in Trafford centre great staff great food,en,1729276298,a year ago,Gavin Hazlehurst
ChIJ0WJYfn-3e0gRejwSSDJ0uYw,Subway,5,Lovely pleasant staff .food was also nice,en,1722627917,a year ago,Mick Shepley
ChIJkXJVEmOle0gRZS2e5Gt4IN4,Subway,1,"Subject: Formal Complaint – Refusal of Dietary Accommodation & Refund Request

Dear Subway Customer Services,

I am writing to raise a serious complaint about my experience at your [store location – please add street name] branch.

On my recent visit, I asked for extra sweetcorn on my sandwich due to my medical and dietary requirements – I am a kidney transplant patient and a diabetic. As such, I am restricted in what I can eat from the salad bar, and sweetcorn is one of the very few toppings I can safely have.

Despite explaining this, and even offering to pay extra for the additional topping, I was refused. I was told by the server that the manager has instructed staff not to allow extra toppings on sandwiches or salad boxes. This was upsetting and discriminatory, given my medical condition. The attached photo clearly shows the very small amount of sweetcorn I received, which is far from sufficient to make up for the items I cannot include for health reasons.",en,1761251013,3 months ago,amit pankhania
ChIJkXJVEmOle0gRZS2e5Gt4IN4,Subway,1,"Woman serving has a serious attitude problem all because she gave me 6 slices of gherkin on a footlong sub then she started ranting to her employee in hindi and laughing, absaloute disgrace. Cant be that hard up over a few slices of gherkin. Enjoy the 16 quid. Be the last time i visit  here and i will actively tell people i know or anyone, not to use them. Il also be lodging a complaint with subway HQ",en,1762953820,2 months ago,Sean Devenish
ChIJkXJVEmOle0gRZS2e5Gt4IN4,Subway,1,"NEVER order from this subway, avoid it at all costs. When eating in the staff are extremely rude, they make it visible by facial expressions that they dislike you and don’t want too serve you. ZERO manner and ZERO customer service. When ordering from this establishment be prepared too wait a hour plus for your sandwich and when it does final arrive be prepared for a butchered sandwich with half the sandwich filling hanging out the sandwich. I urge anyone who is thinking of eating here too reconsider. It’s not worth it.",en,1753714814,6 months ago,Phaz Lad
ChIJkXJVEmOle0gRZS2e5Gt4IN4,Subway,5,"This is one of my favourite Subway branches. The food is always fresh and high-quality, and the staff are super friendly and polite. It’s a great spot for a quick and tasty lunch. Highly recommended if you’re in the area!",en,1752526092,6 months ago,Canine Vogue
ChIJkXJVEmOle0gRZS2e5Gt4IN4,Subway,1,Order on just eat was showing nearly there all the time and I didn’t know when it was going to get here. Got a phone call back practically accusing me of thieving wasn’t my fault it didn’t work properly,en,1760890672,3 months ago,matthew dring
ChIJjY1LeEOle0gRG1q9UubH4Io,Subway,1,"Tables are filthy, some staff have no basic manners, and why do I always have to ask for napkins? Just give them me with my sandwich. Ontop of that, it's over priced. Prices are always different every time I go in, I get the same sandwich and same size and one time it costs like £7.50 then I go in again a week later and it costs £8.20??",en,1763921294,2 months ago,Marco
ChIJjY1LeEOle0gRG1q9UubH4Io,Subway,1,"Wouldn’t recommend ordering online. £7 and I practically got half a sandwich, if that. Don’t think they’d do that if I ordered at the shop, so it’s sheer laziness and disrespect. Very disappointing but not surprised with a fast food company, sadly, their standards are clearly very low and their staff need retraining.",en,1754056352,6 months ago,Jasmine Jones
ChIJjY1LeEOle0gRG1q9UubH4Io,Subway,1,"I came in just now with a friend. He got 3x meat based subs before I was going to order my veggie sub.

I watched all three of the dudes behind the counter take shredded cheese with their gloved hands, THAT JUST TOUCHED THE MEAT. Now this was shredded cheese…. Whew there is a scoop for it 😬😬😬 I then watched (while making my friends subs) his do the SAME THING in a pot of crispy onions!?!? Whoever is running this store: this was Fri 2nd Jan at 1230(ish) but your store is running grossly non compliant.

I won’t be returning or buying for my company here going forwards",en,1767357476,a month ago,Bonnie-Rose Price
ChIJjY1LeEOle0gRG1q9UubH4Io,Subway,1,Just ordered from here got home after a 15 minute walk and they got my order wrong so I called subway and they said to come back to get a new jacket potato and to get a refund. When I got there I brought back the old potato which they binned and made me a new one. I also asked again about the refund which they said was fine. When it came to the refund they said the new potato was free and that I don’t have to pay for that one! I think it’s a joke as it’s their fault that my order was wrong and I had to walk back there and home again for no form of compensation for their own fault.,en,1765728470,a month ago,Andrea
ChIJjY1LeEOle0gRG1q9UubH4Io,Subway,1,Mind bogglingly incompetent. Spent nearly 30 pounds getting two footlongs. The just orders areived stone cold. I asked for extra mozerlla and specifically requested both sandwhiches be toasted. Who wants cold mozerlla and steak and cheese? Tried calling. No answer. This is unaccetpable. Ordered around 9:15 today. Who prepared these sandwhiches needs sacking. This is the second time i’ve had an issue. I avoid going in person due to the attitude problem of staff in the past. Such as staff refusing to change gloves or eyeballing you if you ask them to. This time I ordered througuh ubereats. Now I know I can avoid this place altogether in the future,en,1711568844,a year ago,V Sharma
ChIJk72YSHG6e0gRgT1hCP1iQqc,Subway,5,"Whenever I work in Leeds I usually pay a visit to this subway in Middleton.
Lovely staff super friendly and always fresh as always food.
I have tried the tuna subs and recently the new jacket potato which again was spot on.
Well done guys.",en,1759139832,4 months ago,Noor Khan
ChIJk72YSHG6e0gRgT1hCP1iQqc,Subway,1,"Please don’t waste your hard earned money on this subway. I’m a big subway lover but this is by far the worst one especially when you order via delivery don’t bother. They won’t treat your food with any care. I ordered a bmt with lettuce, tomato, peppers and red onions. Would you eat this? Looks like they dragged it across the floor. Find a different subway get your meal there.",en,1757428623,5 months ago,Kiki
ChIJk72YSHG6e0gRgT1hCP1iQqc,Subway,5,"Them 1 star reviews be hating.
The costumer service is really good, I only had 4 pounds, and I asked what can I get, she sorted me out with a good meal deal.
Healthiest Fast food always pick Subway",en,1765449692,a month ago,IceKing GBG
ChIJk72YSHG6e0gRgT1hCP1iQqc,Subway,1,"i had ordered a sandwhich and took off guacamole and then when it was delivered it was absolutely drenched in guacamole to the point it’s leaking in the bag, i then tried to call up to ask if there’s anything they can do and no reply, i proceeded to ring again and again to no avail. i cannot rate the service soon as though i haven’t actually received any",en,1757779612,4 months ago,Jess lily
ChIJk72YSHG6e0gRgT1hCP1iQqc,Subway,1,Would give zero if it was possible. Ordered online. The baller. Came without meatballs or pepperoni. How is that even possible? The main 2 ingredients but they are missing. Maybe get another job you clearly don't know what you're doing if you can't get that bit right. Wow,en,1755448269,5 months ago,Helen Heywood
ChIJjc3Qf2K3e0gR8UEtySgj4IA,Subway,5,"I am lost for words, i was served by Amir and when I tell you he was the most passionate sandwich making man - I mean it. The amount of love he put into the process of making the sub was beautiful, I was in awe. When I had my first bite, I couldn’t believe it but then i looked at Amir, he saw me take my first bite and he knew that i will fall in love, not with him but the sandwich. If you go to this branch, make sure you ask for Amir and if he’s not there, Look for him.",en,1758888380,4 months ago,Suleman Hussain
ChIJjc3Qf2K3e0gR8UEtySgj4IA,Subway,1,"I have no words ordered a footlong sub no exaggeration when I say there was like a piece of chicken or should I say strings of rotisserie chicken, you’re better off buying metro rolls from Aldi and making it yourself. This has got to be the STINGIEST subway branch I’ve ever come across 😭",en,1739971361,11 months ago,Rima Aishah
ChIJjc3Qf2K3e0gR8UEtySgj4IA,Subway,5,"Got served by a gentleman named amer,  friendly and never seen anyone spread tuna so smoothly. Definitely recommend",en,1769902807,a week ago,Jeremy Lunch
ChIJjc3Qf2K3e0gR8UEtySgj4IA,Subway,5,"Big thanks to Amir for the amazing service! He helped me place my order over the phone, and everything came just as I wanted. Highly recommend!",en,1760994997,3 months ago,Mowla Golam
ChIJjc3Qf2K3e0gR8UEtySgj4IA,Subway,5,"Amazing food
Service if really quick
Prices are reasonable
And the vibes are amazing
Any more vibes and it's partyway",en,1769719309,a week ago,Xander
ChIJe0D05sK5e0gRPR7u4Qz5QFA,Subway,5,"Robert was amazing, great customer care. The card reader/till went down and handled it perfectly. Great guy. Hope you’re shift went okay rob ",en,1769511371,a week ago,jay king
ChIJe0D05sK5e0gRPR7u4Qz5QFA,Subway,1,"Just eaten the most disgusting sandwich in my life. If you can’t make a sandwich there is something seriously wrong. Bit in to this, and that was the only filling. Absolute vile, avoid this store & go the one at the petrol station. I feel sick",en,1757677693,4 months ago,Elle Brunt
